id,person_name,gender,age,migration_date,from_city,to_city,reason,distance_km
mig_6843699,Person_656050,Чоловік,23,2025-01-31,Вінниця,Одеса,Робота,349.26
mig_7748898,Person_844197,Жінка,23,2025-03-11,Одеса,Запоріжжя,Бізнес,367.19
mig_2834771,Person_522801,Жінка,69,2025-03-07,Полтава,Київ,Навчання,304.13
mig_3874963,Person_997905,Чоловік,35,2025-02-08,Львів,Дніпро,Сімейні обставини,817.27
mig_8030910,Person_525015,Жінка,41,2025-02-19,Київ,Харків,Навчання,410.33
mig_3702904,Person_977345,Жінка,38,2025-03-08,Одеса,Запоріжжя,Робота,367.19
mig_5857304,Person_728531,Жінка,49,2025-02-17,Харків,Одеса,Покращення житлових умов,565.19
mig_2388299,Person_414283,Жінка,38,2025-03-01,Харків,Суми,Робота,143.83
mig_9967451,Person_458837,Чоловік,65,2025-02-03,Полтава,Київ,Сімейні обставини,304.13
mig_4213027,Person_769871,Чоловік,43,2025-04-01,Харків,Одеса,Бізнес,565.19
mig_5792328,Person_656154,Жінка,43,2025-02-21,Харків,Львів,Особисті причини,875.45
mig_8306694,Person_358002,Жінка,42,2025-01-14,Полтава,Донецьк,Робота,295.97
mig_4989324,Person_822348,Жінка,18,2025-01-28,Вінниця,Львів,Робота,328.23
mig_8615572,Person_755349,Жінка,34,2025-03-05,Львів,Київ,Навчання,468.95
mig_7397762,Person_751512,Жінка,38,2025-03-14,Львів,Суми,Сімейні обставини,774.48
mig_8600877,Person_160798,Чоловік,18,2025-03-10,Донецьк,Одеса,Робота,562.15
mig_8579323,Person_915771,Чоловік,35,2025-03-02,Харків,Донецьк,Покращення житлових умов,248.19
mig_4866950,Person_365526,Чоловік,18,2025-02-26,Харків,Запоріжжя,Робота,252.6
mig_8700029,Person_64023,Чоловік,31,2025-01-14,Одеса,Дніпро,Робота,393.29
mig_6595697,Person_783477,Жінка,18,2025-02-20,Львів,Дніпро,Покращення житлових умов,817.27
mig_5677192,Person_499462,Чоловік,47,2025-02-01,Суми,Дніпро,Навчання,272.31
mig_1530960,Person_980896,Чоловік,27,2025-01-25,Донецьк,Львів,Покращення житлових умов,1027.87
mig_4532915,Person_89107,Жінка,52,2025-04-06,Донецьк,Полтава,Робота,295.97
mig_8951087,Person_777469,Чоловік,36,2025-02-18,Одеса,Запоріжжя,Особисті причини,367.19
mig_1684818,Person_259145,Чоловік,29,2025-03-28,Львів,Полтава,Екологічні причини,758.72
mig_8728659,Person_873257,Чоловік,18,2025-03-22,Київ,Львів,Бізнес,468.95
mig_9009662,Person_152595,Жінка,18,2025-02-06,Запоріжжя,Дніпро,Навчання,69.94
mig_9743240,Person_236272,Чоловік,26,2025-03-05,Київ,Запоріжжя,Бізнес,444.56
mig_8021959,Person_39898,Чоловік,26,2025-02-17,Запоріжжя,Київ,Сімейні обставини,444.56
mig_1947522,Person_561443,Чоловік,32,2025-02-01,Дніпро,Львів,Робота,817.27
mig_2974293,Person_107582,Чоловік,25,2025-02-15,Вінниця,Донецьк,Навчання,700.85
mig_9539806,Person_597946,Чоловік,21,2025-02-02,Донецьк,Суми,Навчання,388.37
mig_1474854,Person_622959,Чоловік,67,2025-01-21,Полтава,Запоріжжя,Робота,199.31
mig_8213880,Person_227463,Жінка,44,2025-03-17,Київ,Запоріжжя,Сімейні обставини,444.56
mig_8117106,Person_439035,Жінка,38,2025-02-16,Полтава,Одеса,Покращення житлових умов,447.93
mig_5140777,Person_213889,Жінка,41,2025-02-26,Одеса,Донецьк,Відновлення після війни,562.15
mig_6718840,Person_217245,Жінка,56,2025-02-07,Вінниця,Харків,Сімейні обставини,567.04
mig_6513065,Person_875637,Жінка,27,2025-03-23,Вінниця,Одеса,Бізнес,349.26
mig_4798728,Person_199021,Жінка,18,2025-01-29,Дніпро,Донецьк,Бізнес,210.74
mig_3216037,Person_924663,Жінка,51,2025-02-01,Київ,Суми,Екологічні причини,306.35
mig_3330931,Person_839898,Жінка,37,2025-03-14,Вінниця,Київ,Робота,200.43
mig_4634499,Person_613365,Жінка,37,2025-03-09,Харків,Одеса,Бізнес,565.19
mig_6822841,Person_937974,Чоловік,45,2025-03-15,Одеса,Київ,Сімейні обставини,441.44
mig_6630530,Person_21974,Чоловік,38,2025-03-03,Одеса,Суми,Робота,576.11
mig_5873970,Person_384771,Жінка,24,2025-02-12,Львів,Полтава,Робота,758.72
mig_4680208,Person_325464,Чоловік,32,2025-04-08,Дніпро,Київ,Навчання,395.21
mig_6438557,Person_563265,Чоловік,33,2025-04-05,Одеса,Київ,Робота,441.44
mig_1490271,Person_283479,Чоловік,63,2025-03-17,Одеса,Полтава,Покращення житлових умов,447.93
mig_4056714,Person_168600,Чоловік,22,2025-01-25,Вінниця,Львів,Особисті причини,328.23
mig_2081816,Person_646632,Жінка,27,2025-02-02,Дніпро,Вінниця,Навчання,490.12
mig_9234035,Person_875011,Чоловік,23,2025-02-09,Київ,Харків,Покращення житлових умов,410.33
mig_3851714,Person_154533,Жінка,26,2025-02-18,Вінниця,Львів,Сімейні обставини,328.23
mig_7987137,Person_805686,Жінка,54,2025-03-15,Львів,Запоріжжя,Відновлення після війни,844.46
mig_1110143,Person_45025,Чоловік,49,2025-04-05,Одеса,Суми,Сімейні обставини,576.11
mig_5982810,Person_407040,Жінка,33,2025-03-28,Суми,Дніпро,Сімейні обставини,272.31
mig_1584570,Person_327410,Чоловік,44,2025-01-24,Запоріжжя,Одеса,Робота,367.19
mig_9134825,Person_614026,Чоловік,23,2025-03-12,Полтава,Суми,Сімейні обставини,147.81
mig_5699525,Person_573698,Чоловік,55,2025-04-05,Суми,Київ,Покращення житлових умов,306.35
mig_3512164,Person_190618,Жінка,60,2025-02-16,Харків,Суми,Робота,143.83
mig_8101833,Person_171693,Жінка,51,2025-03-31,Харків,Вінниця,Робота,567.04
mig_6993773,Person_764806,Чоловік,18,2025-01-20,Харків,Дніпро,Робота,190.64
mig_3359224,Person_25806,Чоловік,41,2025-02-28,Донецьк,Львів,Навчання,1027.87
mig_6781610,Person_289018,Чоловік,43,2025-03-22,Донецьк,Полтава,Робота,295.97
mig_7072954,Person_102887,Жінка,31,2025-02-23,Дніпро,Харків,Бізнес,190.64
mig_5872922,Person_790774,Чоловік,27,2025-02-22,Вінниця,Дніпро,Покращення житлових умов,490.12
mig_2649882,Person_82634,Чоловік,35,2025-01-26,Харків,Київ,Навчання,410.33
mig_6027951,Person_190489,Жінка,35,2025-01-16,Запоріжжя,Донецьк,Робота,199.98
mig_8131137,Person_787618,Жінка,24,2025-02-10,Львів,Суми,Робота,774.48
mig_8950276,Person_105337,Чоловік,40,2025-03-28,Суми,Львів,Бізнес,774.48
mig_5421558,Person_439542,Жінка,39,2025-02-23,Суми,Вінниця,Навчання,489.75
mig_2186253,Person_446840,Жінка,59,2025-02-15,Київ,Львів,Відновлення після війни,468.95
mig_1238540,Person_898107,Жінка,18,2025-02-13,Одеса,Дніпро,Бізнес,393.29
mig_6603969,Person_163734,Чоловік,56,2025-04-05,Суми,Донецьк,Бізнес,388.37
mig_3023116,Person_803649,Чоловік,37,2025-04-09,Львів,Київ,Покращення житлових умов,468.95
mig_9931777,Person_905620,Жінка,26,2025-02-23,Полтава,Київ,Бізнес,304.13
mig_8582990,Person_447943,Чоловік,36,2025-04-02,Вінниця,Полтава,Бізнес,443.09
mig_7184085,Person_77651,Чоловік,45,2025-01-19,Київ,Дніпро,Робота,395.21
mig_1862577,Person_635273,Жінка,33,2025-03-10,Харків,Одеса,Робота,565.19
mig_2253252,Person_489777,Жінка,22,2025-04-04,Суми,Донецьк,Робота,388.37
mig_4684010,Person_542055,Жінка,18,2025-02-06,Київ,Полтава,Покращення житлових умов,304.13
mig_7785835,Person_170379,Жінка,46,2025-01-29,Донецьк,Суми,Бізнес,388.37
mig_6825271,Person_520713,Чоловік,55,2025-03-17,Київ,Харків,Навчання,410.33
mig_3384551,Person_549269,Жінка,31,2025-03-07,Одеса,Харків,Сімейні обставини,565.19
mig_9685667,Person_942107,Чоловік,30,2025-03-30,Донецьк,Вінниця,Бізнес,700.85
mig_5536230,Person_195334,Чоловік,57,2025-02-28,Львів,Запоріжжя,Робота,844.46
mig_3516378,Person_803342,Чоловік,26,2025-04-09,Дніпро,Київ,Покращення житлових умов,395.21
mig_1977275,Person_87971,Жінка,18,2025-02-28,Запоріжжя,Львів,Робота,844.46
mig_6002263,Person_77873,Жінка,38,2025-01-11,Запоріжжя,Одеса,Сімейні обставини,367.19
mig_5370106,Person_464963,Чоловік,30,2025-03-23,Суми,Львів,Бізнес,774.48
mig_2215139,Person_482127,Чоловік,27,2025-02-04,Київ,Одеса,Покращення житлових умов,441.44
mig_9508979,Person_354662,Чоловік,42,2025-01-21,Вінниця,Донецьк,Навчання,700.85
mig_8166942,Person_446603,Чоловік,60,2025-01-24,Одеса,Суми,Сімейні обставини,576.11
mig_3108324,Person_943567,Жінка,62,2025-04-03,Одеса,Запоріжжя,Робота,367.19
mig_5569639,Person_735461,Чоловік,37,2025-02-11,Полтава,Дніпро,Робота,130.09
mig_9879569,Person_473746,Жінка,53,2025-03-29,Запоріжжя,Суми,Робота,342.21
mig_9820348,Person_577925,Жінка,43,2025-01-14,Харків,Суми,Бізнес,143.83
mig_7380164,Person_506686,Жінка,33,2025-02-21,Одеса,Львів,Навчання,621.95
mig_3816586,Person_593729,Чоловік,36,2025-02-02,Харків,Одеса,Бізнес,565.19
mig_7476091,Person_66658,Жінка,70,2025-01-25,Львів,Суми,Покращення житлових умов,774.48
mig_3088983,Person_621220,Жінка,18,2025-04-01,Харків,Дніпро,Особисті причини,190.64
mig_7435348,Person_213852,Жінка,36,2025-01-19,Одеса,Суми,Сімейні обставини,576.11
mig_1343393,Person_113183,Жінка,18,2025-04-03,Суми,Одеса,Сімейні обставини,576.11
mig_2048819,Person_196431,Жінка,23,2025-03-30,Донецьк,Харків,Сімейні обставини,248.19
mig_2297102,Person_311983,Жінка,21,2025-04-09,Львів,Одеса,Навчання,621.95
mig_5584103,Person_697643,Жінка,70,2025-03-31,Дніпро,Суми,Робота,272.31
mig_4447010,Person_164912,Чоловік,47,2025-01-15,Вінниця,Запоріжжя,Сімейні обставини,516.29
mig_7936872,Person_370137,Чоловік,27,2025-03-22,Суми,Дніпро,Робота,272.31
mig_6260825,Person_832263,Чоловік,30,2025-02-14,Дніпро,Вінниця,Навчання,490.12
mig_7126120,Person_173223,Жінка,18,2025-03-15,Полтава,Дніпро,Навчання,130.09
mig_2606628,Person_134205,Чоловік,35,2025-01-18,Донецьк,Полтава,Навчання,295.97
mig_3590999,Person_719719,Чоловік,18,2025-02-25,Вінниця,Київ,Робота,200.43
mig_7648340,Person_862218,Чоловік,18,2025-03-18,Дніпро,Запоріжжя,Сімейні обставини,69.94
mig_2069034,Person_795210,Чоловік,32,2025-03-25,Одеса,Київ,Навчання,441.44
mig_3650200,Person_324739,Чоловік,38,2025-02-17,Вінниця,Львів,Бізнес,328.23
mig_4728415,Person_370161,Чоловік,18,2025-03-28,Львів,Донецьк,Навчання,1027.87
mig_4097674,Person_42878,Чоловік,18,2025-03-19,Київ,Харків,Сімейні обставини,410.33
mig_4604467,Person_872158,Чоловік,36,2025-01-14,Львів,Одеса,Сімейні обставини,621.95
mig_5735842,Person_13673,Жінка,51,2025-03-08,Донецьк,Київ,Покращення житлових умов,594.92
mig_3846859,Person_719725,Чоловік,58,2025-02-18,Львів,Донецьк,Навчання,1027.87
mig_6363076,Person_381486,Чоловік,31,2025-02-01,Суми,Донецьк,Бізнес,388.37
mig_9561358,Person_353808,Жінка,36,2025-03-03,Одеса,Донецьк,Сімейні обставини,562.15
mig_7277993,Person_675430,Чоловік,23,2025-02-27,Донецьк,Запоріжжя,Робота,199.98
